,commit,pred,prob,label,fold
2456,a606b7964603e6ce2e7287b299ece8a17790980c,0,0.085,0,3
2457,d6d7d9cc791d7a0da2ac99d9aac606162e3af7b2,0,0.005,0,3
2458,879d61962b3a6a586ed04f2eebf7f143cfc9ea8c,0,0.01,0,3
2459,9989286b4934d12a832162c715243dd499e6ad31,0,0.065,0,3
2460,9f7b8346c8f729b9ffff15e6d70d27a0807a7e1b,0,0.25,0,3
2461,d71c1c737a73411f086a105c53ba522bf5c99ac1,0,0.02,0,3
2462,9687bd48b4a9558675f126fa9e6e6d98c2e9b83b,0,0.025,0,3
2463,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,0,0.0,0,3
2464,5220875108dea18233023bf518c8fd1011c5c1e2,0,0.23,0,3
2465,b41ff57526cadeb5ab8407dd962d61a615181b42,0,0.025,0,3
2466,982deb25d520441750a0e1169c68d8c54260d8b2,0,0.01,0,3
2467,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,0,0.07,0,3
2468,210f2d5661b98a6f5666a9e7a471aa18888eed63,0,0.1,0,3
2469,6940829807187b9e494913a91b5f4cae9b48d77b,0,0.005,0,3
2470,5ab15569ca760de3105667e44c330334c205ec08,0,0.005,0,3
2471,5d33262944512396c5316fe75703e2c10090cc5e,0,0.015,0,3
2472,5d887e468ee38112c96fb2809ae5ab6b96625b83,0,0.02,0,3
2473,2039cf782574aff13b32c3d31cce5e53cbac04e0,0,0.04,0,3
2474,7fc6ee7ff4b8222bed69f3f36d02736bdc2a2804,0,0.0,0,3
2475,1ed2b9afc550d511d14733261933afe69d73f4fd,0,0.015,0,3
2476,7f7915b6f93327a606c572c2c4596e4e5800f765,0,0.07,0,3
2477,b8ad7ef60696828e842e252845ace6b1799976ba,0,0.0,0,3
2478,7ad5c8196b1221e2d820b4fdf52124543f7d1f5c,0,0.01,0,3
2479,c6002f4cd18deb79c89829528a132238c819703a,0,0.0,0,3
2480,3352617df16de33db442d5c485dd470a9d4ec37b,0,0.0,0,3
2481,bcccc34cbab6d4ee6c6c7894ec1f7af5a3c64f99,1,0.565,0,3
2482,acd879648cc47f2fedd6c1e419157bb8f51244c0,0,0.005,0,3
2483,ebf43bf12c27ae370ec0c60518e11308cbefed74,0,0.02,0,3
2484,6a24e9d8a5e9a524fb02390b934f82aac4eff205,0,0.015,0,3
2485,2ba5fd1cbc6c5dbb0eb4a83550f0fbfd69adeb4a,0,0.06,0,3
2486,659d3c4a98e34c8b0be9f216f7d6efec2026401a,0,0.155,0,3
2487,51cf37b6312fd45dffc08f06ecb5b1c4f248e63b,0,0.05,0,3
2488,b5dd7a9c36bfbaa1c6dc34a532cabfc97312ff66,0,0.205,0,3
2489,e96ec32bb53509addc99229b9d21c042dbaa93ae,0,0.085,0,3
2490,f479cc70b81b8cb939a0a22afc10f2f979167cef,0,0.23,0,3
2491,efaead82f7de948ad8ba4d82659adf3ba36b55af,0,0.12,0,3
2492,ecaeaadb713204009c13c0df988ad80c34da20a3,0,0.04,0,3
2493,28257de1805aee7970a564677366a44a80ad9859,0,0.34,1,3
2494,d94d0a556a02af7a11bb93a73ecd3e614b9fcab0,0,0.095,1,3
2495,d34584bb62d312df58b8e654a8cb91c0a380699d,0,0.205,0,3
2496,f692b4d38471a07458eb3bcfc5e3cc8212da7b46,0,0.08,0,3
2497,7233afeeeae1d2460c6f306c85da9940a857b08d,0,0.025,0,3
2498,ceacae9a3c1092c2a9fcb667331348cb887cf407,0,0.02,1,3
2499,e358ec6f372e66c2c5c908563752784858a6ba6a,0,0.07,0,3
2500,d81b61867523374ba914455e24966d6e21dada65,0,0.28,0,3
2501,0817c01f149b98147b608935c2ef4d9fd7933e0f,0,0.0,0,3
2502,6adb238e5a564c8d05508fd75c716aca73e7dfaf,0,0.055,0,3
2503,7d55da9f314b70ff11d6397d75147eb75ac4a66a,0,0.01,0,3
2504,4566fcf22ccced2b9dc09cdb926b674928451073,0,0.25,0,3
2505,6f47f883d651d4b5dd43a612efc5a9fb2d497018,0,0.01,0,3
2506,1b2f478ffb38798a000505c2d61181a2be12b15f,0,0.025,0,3
2507,b251802f43c3da48c98281a5a2ed518393b04751,0,0.32,0,3
2508,881e5114bf91582b0df8de61968c7ab08061fb97,0,0.005,0,3
2509,97bbb9cf251190fbf50a330360a7f353febbac3c,0,0.065,0,3
2510,5548ffccb2584ba7902888a82bc3e662f4cd16d7,0,0.015,0,3
2511,e5ae4a41270ebea84a8521e3acd8e59fc10f6c08,0,0.015,0,3
2512,2dac0fc426ac136621ec9de7af13e721f7f9072a,0,0.01,0,3
2513,e1452ca6eabace8dfb50e8d775adaab62d66f0fc,0,0.005,0,3
2514,7d6a1cec1a9f85e3cdee81a81b9663e955112417,0,0.0,0,3
2515,60d921afe9b1f13874545e9a9a30e1666b92bae6,0,0.03,0,3
2516,514f67b19b3f3128fc08b85df391c5d9f01ea8b0,0,0.005,0,3
2517,7bbe75bdbd573c58659b88d03f8d459bc6d3cfe5,0,0.075,0,3
2518,b70bdcde87a60421221d3b2bb3d48e7316e84b74,0,0.13,0,3
2519,e2c16f0c5c0c2e9378c5babc94550b62e0ca1939,0,0.02,0,3
2520,4853917da19ae8d3e8a9172ddf3fc1c80079d296,0,0.005,0,3
2521,2d343b1a300fe6178a5f0abfec44861dd47d07c9,0,0.195,1,3
2522,d60149c7f8a840f9a21556aabfbc0d33e1d58eb5,0,0.105,0,3
2523,f802e004aeef756377f2efe1b4442b156e23c7f7,0,0.195,0,3
2524,9b4adf4df94f8cfaf66d389cb2617c7036959fdc,0,0.03,0,3
2525,ced5fe0a220f5715a1657a78459ce318d8cc5a80,0,0.05,0,3
2526,392e2c455c04985e9e55257ad04951307ffddb38,0,0.085,0,3
2527,aa13ac4d77bed5c1c8b8394ea92c48aeb75277d0,0,0.08,0,3
2528,04d470232ee8de204fad5d0339c32d646be3a5c5,0,0.005,0,3
2529,f641b8cb31733d8dc3c01bacf8c6ca905ef55329,0,0.23,0,3
2530,a9039284f912e87079e39bec3d25468c48d74a47,0,0.02,0,3
2531,2774894374d73589e049d54b2f079e470c2dffd3,0,0.09,0,3
2532,2ab58c0b82c8ffd859cb0f7316ac2abfc5e3aca4,0,0.04,0,3
2533,c53f6961e111355a066d8ff952d7f2a1c1980e22,0,0.02,0,3
2534,9f0ea4e9c43295713c1fc422a1b40b15e902d665,0,0.05,0,3
2535,6bb4309b69f23d621635fb29192e06be5d39e85b,0,0.06,0,3
2536,3b26eea983e0e0550c82efbf3c9e96a2497a306f,0,0.02,0,3
2537,53b912cb49f970243167deb33bf5eba7f7ed75fc,0,0.0,0,3
2538,d271b3132cad31ccabb8de37714c357a77b07b78,0,0.0,0,3
2539,023345c2c06adab69f5b9b76f7cb5c6a3d591baa,0,0.005,0,3
2540,4095d7a02953d7c5def223b2787c972268ba82a4,0,0.005,0,3
2541,b6703d294ca04c5fee554a580693d1bea77893ca,0,0.29,0,3
2542,e94434768e5eb99e49ccd29514e11b1b57a8b19c,0,0.0,0,3
2543,0cb711643d1bb92c73d925ceb1975b60b3476e28,0,0.03,0,3
2544,24f51faee2e231cb65feef7b11749fd62ec4b1a2,0,0.18,1,3
2545,28738e040521a81fa921384f1c9b926a35a27ac6,0,0.04,0,3
2546,5acb8b11b5a11cd51c9dce9d3b10380676daba25,0,0.0,0,3
2547,f6e3a9545fefb4435dc1c74692dd73546ccaecb1,0,0.045,0,3
2548,4e5126c676b27bcac127609c794a1d7406225d1a,0,0.0,0,3
2549,92ba1a91e1e8587b9cf060f9fec6498b99ba40cf,0,0.0,0,3
2550,1dcb72603207cf6c24bc80731487a55adc70e2a8,0,0.025,0,3
2551,c2716700dd6c5bbe10eae957bfe774bad9b1b831,0,0.015,0,3
2552,e1abece416ffd482a00b3c2960957a66c5b81418,0,0.235,0,3
2553,a2b1aa1695d7f4d6163d4e86a96f1ce22fea5ebd,0,0.075,0,3
2554,7dcc9d15c50787683570b1f8051618a87d22ff95,0,0.285,0,3
2555,7822849ae5d6f780483b1987220eb96a4e3f852a,0,0.005,0,3
2556,48fcbcf982e2046395d4f9f0615538b7c13d1a86,0,0.005,0,3
2557,a66d21540618d9bed5c291f5de6f75d6cc4b5a2f,0,0.0,0,3
2558,e61119d98bcc9b3e881708505d06ad7713134bff,0,0.065,0,3
2559,37ea6e2ad7d6f5c9c64c8f2d5c7869bfe58b1af9,0,0.025,0,3
2560,907b316799e31b7aea535df4a52c1b23b6040db8,0,0.005,0,3
2561,3fb0b72a9043a456fa7ef49a36d6f0c4bfdea345,0,0.0,0,3
2562,58a3d3b28e2a2bcc16a4c814a999372c34c4279b,0,0.005,0,3
2563,1125b705e4e6d743094ce829db028fcedc5e4a48,0,0.125,0,3
2564,3c50c4d885455f61f9ba1220b881c157bcfc57f9,0,0.005,0,3
2565,f5618f77178013b61339c428b755bc544036d06b,0,0.12,0,3
2566,3664a2cc7fcef31d7e2ab8b55fc9737ff12c7dc7,0,0.095,0,3
2567,80419081ac3fb9f525e6cada75a752519499e1c3,0,0.17,0,3
2568,40223343f0db5d4a0ba70024646556e1267cb111,0,0.14,0,3
2569,e143317c7dad72aa330702b2408fb1be293a4ef7,0,0.025,0,3
2570,99b46033f5ac900f7771305f6f0b0fe8c259e318,0,0.09,0,3
2571,312b1ca42eb094de32a1a5cc961c9cb7e11d015e,0,0.24,0,3
2572,6a5a46783fcc40c6dd8a9957a89d29b7f41ced72,0,0.0,0,3
2573,2fa13fe8c5065ced944d0d0edccab744aed86547,0,0.015,0,3
2574,17f0dd2da569e02c314862cd6b7e35a05f5f951f,0,0.345,1,3
2575,e449af6e513b90e33c179c0a74f08ae0fee88d2f,0,0.055,1,3
2576,d11d984705af3ec5aadd068ce059a4aaae31dbd8,0,0.005,0,3
2577,61e775706d77d6ce6385075f5b3385cdb28fed68,0,0.46,1,3
2578,b2db570b31da97121c17880a0f3ac3c5c6fb80cb,0,0.02,0,3
2579,2c84116a4ca7e7b8b9f5b80ca3ac9f6c2d81a625,1,0.52,1,3
2580,31e9c848f2dbb3619bb15a694c111834eb792d39,0,0.005,0,3
2581,39647f7f304a1e35999d28304f4bf485aee9bddd,0,0.195,0,3
2582,c12aa3b9368335ac94096fd346919cd7f30a6dd7,0,0.48,0,3
2583,61ca8c04df3beb487d30de2fec966d0a82af887a,0,0.5,0,3
2584,c37f06ed3ad2de8d49a80ac46aae3ab7748598a4,0,0.49,1,3
2585,3a0df1ba4839d20d4ace6c0060c8e989b8c8f985,0,0.335,1,3
2586,27c1eb726abb6c48787f9d2cb6bcfb4abe4addee,0,0.375,0,3
2587,4f206ca3ee00be1430dfccb3de1b90c51af31976,0,0.31,1,3
2588,4a64740b4a59f9735a2ddf8b08fccef65812e94f,0,0.055,0,3
2589,722fc97a7a30103490089a5eb22a49fd433f74f3,0,0.485,0,3
2590,1cf41555f1f4d03845d6e5149b50dfe7ed84faf5,0,0.005,0,3
2591,1fe117edf0a73e0c5476f41e7f74ecc8b20b5ea2,0,0.105,0,3
2592,fafe306ce7904ca73f5df7da85cfe581dde7b84c,0,0.025,0,3
2593,f1ee00c759125e6532bf64ec6d78ee250e7265cc,0,0.03,1,3
2594,c1b97f87d579f43f70461c65395017bf48830194,0,0.005,0,3
2595,8bf548c5e83e067503d10f304d9f855ced1a449c,0,0.06,0,3
2596,39a80bf2cda13f28b3430733e645b7fd13bb92ba,0,0.05,0,3
2597,da9117b7261be93565ab2d1fd7ac706509ef351f,0,0.03,0,3
2598,64fa01cd788733566b246131160d3e878d9816bc,0,0.275,0,3
2599,2d73d9f99a9c7ac71d65b571164ddb37537de4a5,0,0.005,0,3
2600,f24bbdd41d8c08ca8d88a2b278f76c7a90fff9dd,0,0.105,0,3
2601,0992284ca53aa9404f7b7d809e1f654183b2b768,0,0.035,0,3
2602,59e6743960f0de3cb03096bc6ef26b7b0237b471,0,0.01,0,3
2603,3796de49e02a57b1bbdb60fdb2ad24ca14976348,0,0.07,0,3
2604,098b003e187a972710f332e04a9ed5e50de2d857,0,0.12,1,3
2605,23a8fc2592f81051ba34cd8a7a85c3d4d06a21b2,0,0.02,0,3
2606,b29a6c1e6e9f77c3b621f2de037605b8e6c72259,0,0.095,0,3
2607,63e1a2c76c3eb0492ed20fb0a5864dfe0e1d711c,0,0.09,0,3
2608,e01294b1587ed698bea02e9e2b90cda36d0bf28b,0,0.38,0,3
2609,42b68a69ce8df1ab034d2823eb75fe9690733689,0,0.305,0,3
2610,01f82aed424f2cd0c8dc2e0706dd2d810fc25de6,0,0.11,0,3
2611,7d4f6893f9ead9afec25395405775f460316f2d5,0,0.07,0,3
2612,d22f9559e11474a8317d1c86288c625d1cf6b068,0,0.03,0,3
2613,2f227a6314bbc71f5a9a91c3c39f4b9a1c2c9ae8,0,0.07,0,3
2614,94fcce51cd6c448240f79d62a13a17fe9c45dea3,0,0.075,0,3
2615,304ae292685eabbca30bbf714f4e8fd3f588c00e,0,0.085,0,3
2616,aa0dd1db20dc7fb2c4252edf08ef0209bd4d35eb,0,0.0,0,3
2617,8ce2128585be00b451355dd616fc995ddb0be741,0,0.49,0,3
2618,6a965532e6fa5cb6c12ec3192ee0b8f0ec7a46f0,0,0.02,0,3
2619,adc64fb8cfe4e4fc93cd71a07de2031e8f63ba91,0,0.095,0,3
2620,e8bb7ce9376b552201c6f95580038f791970c858,0,0.02,0,3
2621,d957f434e458143311682742304a128564b634ff,0,0.0,0,3
2622,a3b466009fa00e8c23532e5a28faec8117a1d75a,0,0.185,1,3
2623,5a589042b9e1bf186618bedba4cc8254187b0d66,0,0.005,0,3
2624,bf9c5b292e96c6761a28632da9997863e3ed0d74,0,0.115,0,3
2625,3ffa187429b3cab30ac9f5fe11470808470e0518,0,0.015,0,3
2626,a11930a607333a146d58d93865e1e36c3f9aa07d,0,0.115,0,3
2627,90e47e8a4a18fd101907fb3d19b371546034f34d,0,0.0,0,3
2628,7d54daea2a665aa8560f896bb13362b3115ee76f,0,0.005,0,3
2629,c5d148896f094d66d8cba33f19100e273362e777,0,0.125,1,3
2630,944446a1a8a3004ddd81298e0e922e4d47b99997,0,0.11,0,3
2631,e8cfb4889e0bc0f9062d45068448a5e468f8203c,0,0.375,0,3
2632,260b3a14105859ff5f0e83899ef45ed0944a39cd,0,0.005,0,3
2633,e4886c0a39944ba9fb7a2175cb2d1026747910e1,0,0.11,0,3
2634,56e7606e9afaf6a7d3dba865af628c59ee6534da,0,0.115,0,3
2635,217fe6de718dcdbe0d09b5e053b0fe5b5bc27353,0,0.115,0,3
2636,e2048a1dd36f7d8cf1202f35f26a08fdfcb70aac,0,0.01,0,3
2637,2e405f1724a9f9ad62a26b361adb05d277c916cf,0,0.065,0,3
2638,e6e70980ddbf43a1b6a12136a08e9695ee5001bf,0,0.045,0,3
2639,e60e3de47441ca63198c7404b5910d7cffe1c248,0,0.295,0,3
2640,e7c3207b052f44a36c94a6b684f44ab79df59b86,0,0.235,1,3
2641,d326b9e467117f8d18f08aeeb2589b059ba66af6,0,0.0,0,3
2642,dabf3a5beb9ab697d570154b9961078a8586c787,0,0.03,0,3
2643,4564adbf19ebc6da19befcc7dbef310a00b4de13,0,0.095,0,3
2644,e7ffb6ebc9973c6262e2e17cf650ddbb2488c2b5,0,0.015,0,3
2645,e7911e6efae8d19cb378a594929445f1bff547c1,0,0.01,1,3
2646,f2b72fc2481122048845ac1c96d4cf21dce94f91,0,0.005,0,3
2647,453ba37f7a30c6f739b3e63f5420a2bb79f13fe5,0,0.005,0,3
2648,27561f331cf75bec70fcb36c209b92c6e5625128,0,0.005,0,3
2649,6aa3cd95c397c33e569d8c94de829e07a8a5ce59,0,0.12,0,3
2650,5e6d73f239e41bb4f316a5b05f405beab7bcd0ae,0,0.0,0,3
2651,2cd4edae04ce56bc9f0595ecc8617d325cbfc00f,0,0.025,0,3
2652,d27f56a6d4fada29683873cfb9b21f7a8cbae92f,0,0.02,0,3
2653,728e7b227d2bf168f2af72ba0873f4f21bba77e1,0,0.005,0,3
2654,effa1be80ddd97010b2d1d79af25c0c712b56f32,0,0.005,0,3
2655,38d8f7434f0b2927c3b98759fc83226fb87cbe2b,0,0.035,0,3
2656,0a57f0e60d47dea09d073625f03a9aa197d9c3c0,0,0.015,0,3
2657,937d4feabc5b72b1d41768f23f665ef99d1d4131,0,0.005,0,3
2658,1336db1d5c2367f6de1d9ca9b753e25a15b51833,0,0.03,0,3
2659,49cea9feed46730111e066d634fb0c303872b7d3,0,0.1,0,3
2660,4572684320cc07218b575c08520e816c2ca4048e,0,0.06,0,3
2661,bede64cd3f24876313454af66a51d2b205d1a02d,0,0.005,0,3
2662,dc68d63d33c739d9714ab241718b7ad242704c44,0,0.005,0,3
2663,da54a21c78aecbf1018c0029634b6db1a5b15211,0,0.015,0,3
2664,d4e1481478766a93b0a5389d00b0218b6041c101,0,0.08,0,3
2665,89c80e938ed699497f72e2bc05680f27f84c8c19,0,0.28,0,3
2666,75f8b0afb1a7fddd40d21ac6660b701643e8bc3a,0,0.005,0,3
2667,7e2fad01b3c5c44b489fa6de5004625c4f04970e,0,0.115,0,3
2668,ed35ae3dee1314850754ab8237280df6e2e19ed0,0,0.02,0,3
2669,dff725b2e8c944581ad005f4ffb5149e28df83a7,0,0.075,0,3
2670,f8cc8e9d37b7b02b39c58986af3f0c9ca011d307,0,0.29,0,3
2671,6e5a114c7af71d03d86a0614b04d5b36ea70e5c1,0,0.125,0,3
2672,c4126f3174def5bf2ced9f6cd276c4270f593df9,0,0.1,0,3
2673,1c90b511962ba7f0d3e85f6092332eb31ef01e4e,0,0.005,0,3
2674,17a35b2e8c60c64121c0254f8f6012072b1c209f,0,0.16,0,3
2675,0e1654b6276a023b4caac1620e4a54c3da1d1b2b,0,0.32,0,3
2676,ef8ee92f480cccbde1453607e0657dce35d42ec9,0,0.055,0,3
2677,13583c53fae039b5b512943fcc60984a32ee8cd9,0,0.01,0,3
2678,a20be3af18ef1156ba74ae3a4fca1f53771e9f03,0,0.015,0,3
2679,febffccc41f88dd45f3abcd5932a2778b2cfcda8,0,0.015,0,3
2680,6c48638cc52c8b9d74b2c9a91e4079b6ec9598af,0,0.02,0,3
2681,6916b0314df4a4a4f29294e79565847069202228,0,0.015,0,3
2682,081507932963a9a39c313bc246f53757216ec46f,0,0.09,0,3
2683,bdf20e5cf99c473b9caef8d693d1ee2f8effe25d,0,0.06,0,3
2684,b717e8d1c03a44af6ba413e02b30339f60484b5d,0,0.025,0,3
2685,4bd8d8bc1386600b43b018be4b7e8f3c6b7c51bc,0,0.025,0,3
2686,6387a1f0a320525ad56b4db18a9b30708c11b2e2,0,0.075,0,3
2687,c060390793b574af9a865b26711e73a868eebbfb,0,0.035,0,3
2688,7716a7ac0d918b72b182a3616c3e87b4e3c56b09,0,0.02,0,3
2689,bf70bae29bcd44c7d9b37c01d9b398d57540672b,0,0.08,0,3
2690,ed721c48a35b59d19fbef091bf6c33ac6da2072a,0,0.005,0,3
2691,da40b8373a02c511ccb7255008a9fd49ec70f17a,0,0.13,0,3
2692,11d8f0ec5fc2ea5e71b57288d5891d27dd8b0e97,0,0.24,0,3
2693,578a219a0f4fcfba791fcb8348e62e1353d611ce,0,0.285,0,3
2694,139a0e2c53e966d6a3ec54d00752f5ebb283293f,0,0.01,0,3
2695,3ac5b7b902e316ef0c070daf0edba95302ab4195,0,0.01,0,3
2696,1021f180e55c5174402d74cec063c9d476c072d9,0,0.215,0,3
2697,71a29150bb9794bdcece023f961831d904055719,0,0.36,0,3
2698,50fea383986e6f7815d87d9b5ed6dc4e0fdaa3e9,0,0.015,0,3
2699,24763714084204f277b9d9f53e04c1144861ee1a,0,0.025,0,3
2700,b5f540eda230818d7b5ba84c45db2af57f42e171,0,0.235,0,3
2701,227b7b2a00e30d83c298672e7a674b2131f73dcd,0,0.045,0,3
2702,2dc7b2d4602186123be803070a399dfced480c5a,0,0.2,0,3
2703,eec0bdccd63ef0d0e0ba2b2200958545a73b233f,0,0.04,0,3
2704,43b958fd8f6f53451e9eb39b8800f7114e8daab8,0,0.03,0,3
2705,9fc12bd85cde288a72ce7b494bd3550388c7b1e2,0,0.165,1,3
2706,483f55064e9953267fa1fdc8819aac9a3c239a30,0,0.37,1,3
2707,cc080433e43be46b9bd92e21977a6f98553c16e9,0,0.07,0,3
2708,2c36a666c7a9efdfab8490c12f76a98c28ebfb06,0,0.345,0,3
2709,2655bad9b9c212302f0371b014632a0907fb576f,0,0.305,1,3
2710,f1fa39e47a38dfda588ed2012c2b1dff6966b26a,0,0.0,0,3
2711,6d37e391c7aa18bab5bbc7c713aed46fd8728878,0,0.005,0,3
2712,863fee873708992ec225ea72c9785b53d08e28bc,0,0.04,0,3
2713,bcebd1a54f868a5ef5f53efbc3d0d44a50d64c1f,0,0.02,0,3
2714,25756255de373886d944478dce24486571f896c8,0,0.065,0,3
2715,543a3ca57eade833b7bc3d2deec6fc0c16436f41,0,0.035,0,3
2716,2924cfdf77b9a9793e34945d890616653f276376,0,0.02,0,3
2717,9d442ceec87c17821f40fe825e72a0ef41abaa97,0,0.34,1,3
2718,97a3fa72554c6f9be4b95395e284b1ed9a082f0c,1,0.55,0,3
2719,54a42c00245540455a3b930a7a2d8ce5e3096bf8,0,0.025,0,3
2720,9b8d0da71a15cb334e76e581508ca34a09a7144a,0,0.005,0,3
2721,0a19478d2d8f8a23b3749995e111b52d47508653,0,0.03,0,3
2722,05c6b8ad5aba47d3507c0408c5ac1b2cc1bcb78e,0,0.005,0,3
2723,444d2311ea9cb28282e334298f8b4250413a7211,0,0.01,0,3
2724,dd1a6bf954116fd4d17161fe25e7d1918bb08aad,0,0.06,0,3
2725,2ef1c3b7d054523e8e84b6848a35acc5db7c544f,0,0.235,1,3
2726,4ae0245ff6872dda0bbda33b6d296cd7c3ea1bc2,0,0.015,0,3
2727,6b07dd2122f954a4ff864fc6db8468d3d51aca78,0,0.115,0,3
2728,d00137cca7a690546f1299662a949a36b04dad36,0,0.145,1,3
2729,448759e46e4b2102d1fded445f5182c6564c418b,0,0.015,0,3
2730,4a2d68685b1b21fa659402bf8c9a1e4ed885895d,0,0.015,0,3
2731,91ec7946e9409ffa5f7c81e3a8c767a3a85d6767,0,0.025,0,3
2732,ea15217793ddf61cb7467f14313a4eebe53294d5,0,0.12,0,3
2733,9e8e88d91649762dbcc94c803e637d8f7c57cf3c,0,0.31,0,3
2734,13ea282ab8fa16207f871ed08b9c329112fa7cbd,0,0.01,0,3
2735,89b21145fb2b32f3a137a711ba0204e01e3c3ccd,0,0.015,0,3
2736,e143e9097dc82e68019319709a81b28bde461b04,0,0.09,0,3
2737,223168ee503389190e95b978aa1118d0697708bb,0,0.015,0,3
2738,0e77ce68b38b10e57c88d0f5bc9ae6d08dff9f81,0,0.1,0,3
2739,098eaa3a781932dca0f42e1bcf791b629383b5b3,0,0.065,0,3
2740,c376e656d73afab00dc526f4f3fc7307d91452e7,0,0.005,0,3
2741,ab5b3d3944cb089b300ac0d4b57110e55d2bd4d0,0,0.0,0,3
2742,924041770d52c54d3a63fcd2999902e73ee7605f,0,0.155,0,3
2743,dc4f70a7774aaac3c5e16e2a62bdd11e797fb241,0,0.175,0,3
2744,ca2d12971ff1f0cda94f967ebb905beab38588e4,0,0.0,0,3
2745,3a751b5acf6e19f13dc2a7dd3c4d2184dc0b12d3,0,0.01,0,3
2746,f0aeb29d169cb3114bb1dca904b2f22962900760,0,0.0,0,3
2747,fcb63bbdac3cdf69acabd276b8a938a0952a2ca7,0,0.01,0,3
2748,50f694b7a070631660ad35f7f46faf9c535480de,0,0.055,0,3
2749,7d5ea6a07469d0ee08b1693ac9a35faa0b4118e2,0,0.045,0,3
2750,94f1e9e0130119eabfdbc19fb4e2d486b9b15b8f,0,0.01,0,3
2751,bfea325efd05010e53027b61a5419c46db07aff4,0,0.23,0,3
2752,a83b792eb0182f7e3b58d321d5a100db6cfa6c1c,0,0.005,0,3
2753,8260edaaf619dc5780988f9a14f5b0edd88c7b86,0,0.065,0,3
2754,19a6674a57cd0759d5faae09aa7de15e6243c2fd,0,0.14,0,3
2755,670ebf6f931bb80bcad63a07ab950afed5a262c5,0,0.07,0,3
2756,d3f7151590189213b544c9736c0611332dc022c1,0,0.01,0,3
2757,44e04f2a0ac9f489477138331e5e0dd66f00f8a8,0,0.0,0,3
2758,6460cd272a4c0605c1e9167f641930bba16715ba,0,0.01,0,3
2759,dbd8ffb54f72f45acc644f1f16709dd549d0cfc9,0,0.02,0,3
2760,e1e21f2f6895333304f6efe8272549d32ede20be,0,0.145,0,3
2761,7684119c582e734d10ba5acf72382dffdc89ae5a,0,0.075,0,3
2762,f4c984a31bffd7e1d6d88dd3b603f9b19a998ef2,0,0.215,1,3
2763,81c6a9a29df8099dc327fb556d2cd21da5387923,0,0.475,0,3
2764,f125ff3ce2e9a3dd7b8eab20d4b1acec6e274ac6,0,0.02,0,3
2765,e8a6f1a76ce6508fb48eab67034196cb75d8a39e,0,0.155,1,3
2766,66759ef52a922738a912769c7b7c01e9a65b91c5,0,0.475,0,3
2767,60cd4255569e16feb48bc1f0887bac2450aa4f76,0,0.02,0,3
2768,fb171134030a1d75e928c1b03621d650b46e4d9e,0,0.015,0,3
2769,481a091105e53ea4afcf9b8373fd75031f90e2fd,0,0.26,0,3
2770,c1f2e60e81b5d7ff81d3753de1eea8b969859075,0,0.025,0,3
2771,94cf29c4e3b6a7f37ad9d85ba572409691ed7f23,0,0.065,0,3
2772,a48a97b37fa591427f95e158beb33031daf06196,1,0.59,0,3
2773,3dd6fe18073a9c6aa251e2614cbabfe08440af4e,0,0.31,0,3
2774,07e312f0c3688894f3840b2f5cea67d1a29725d5,0,0.18,0,3
2775,be008314f3389f2dca3ba3c0195e21ad1a8e3f7f,0,0.01,0,3
2776,9d3b1d2f164c7e7e5e4355232181fe216263894a,0,0.095,0,3
2777,b47b287663c57f8a96cba3d07c56bd5df605880b,0,0.325,1,3
2778,6ef68ad4a992fa7c9caf22cac23125a7d278450b,0,0.0,0,3
2779,a77322c2628857a8614ad4cc279e11344cc3285b,0,0.155,0,3
2780,c7c19df2da205fd9fed976687a2e5b6d5c58b0a7,0,0.02,0,3
2781,8560c231d51666234605acea90b1b377e737554e,0,0.015,0,3
2782,083f748403608026ab149e9fbd438d81c833b702,0,0.01,0,3
2783,3a8e7620e343261a8705e9fdcc6299b6e98d8e7f,0,0.0,0,3
2784,a7cd35389d65b31fdaba1713f57a223df54f55bb,0,0.0,0,3
2785,ccbe22eb02a9573d330ff8ee3834adf96640b5c9,0,0.45,0,3
2786,7004e490aa69098b74443dc54d31a315f7200ebf,0,0.125,0,3
2787,f745b46abf40339fcb165c2ac7c9a82bb91a85db,0,0.035,0,3
2788,8365d33be2ddc29dac9adddde8f20aa7d3c4a1c4,0,0.425,0,3
2789,4fb3ee4e7011d2ede018fcf1503083f2aea9f5b6,0,0.0,0,3
2790,a28698bb0c9a48853478026602077fcb222e294a,0,0.01,0,3
2791,0c125f71ed4126f4bd9095598ca00adf53932116,0,0.035,0,3
2792,e1306edb51b2b9ce1fcedda38eb797523ad36161,0,0.01,0,3
2793,87d350f022e7f3b49cff044c36604c6340576d87,0,0.07,0,3
2794,77cd728359169c5d69c9f452391c3a03bf8be55d,0,0.0,0,3
2795,1c3e5de60bd8ce3e705d60603589b5b34a5b6958,0,0.015,0,3
2796,22d13e12320f2d878880eba50a5bcdc48aa63cc3,0,0.025,1,3
2797,b51a782d1bc3088d71eb2dfeabc1885b259c74d3,0,0.025,0,3
2798,df6766e1e3a569163b52dbda8e7cfbc2998e3742,0,0.02,0,3
2799,e7a11765d4c4812b7d0b15201eea337a3e29f34a,0,0.0,0,3
2800,b3cfa0fdb99b8a37aad42d255694dfbd27d8abd6,0,0.0,0,3
